"Words","Combination","Character","CharacterUrl"
"甚","ㄕㄣˊ","甚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8A&word=%E7%94%9A"
"甚且","ㄕㄣˋ","甚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E7%94%9A"
"甚至","ㄕㄣˋ","甚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E7%94%9A"
"甚或","ㄕㄣˋ","甚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E7%94%9A"
"甚麼","ㄕㄣˊ","甚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8A&word=%E7%94%9A"
"甚囂塵上","ㄕㄣˋ","甚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E7%94%9A"
"甭","ㄅㄥˊ","甭","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A5%CB%8A&word=%E7%94%AD"
"界","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界內球","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界外球","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界址","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界定","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界限","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界說","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界標","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"界線","ㄐㄧㄝˋ","界","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%95%8C"
"畎","ㄑㄩㄢˇ","畎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9%E3%84%A2%CB%87&word=%E7%95%8E"
"畏","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏光","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏忌","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏怯","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏畏縮縮","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏首畏尾","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏途","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏罪","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏罪潛逃","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏縮","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏難","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"畏懼","ㄨㄟˋ","畏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%9F%CB%8B&word=%E7%95%8F"
"疢","ㄔㄣˋ","疢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A3%CB%8B&word=%E7%96%A2"
"疣","ㄧㄡˊ","疣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1%CB%8A&word=%E7%96%A3"
"疤","ㄅㄚ","疤","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9A&word=%E7%96%A4"
"疤痕","ㄅㄚ","疤","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9A&word=%E7%96%A4"
"疥","ㄐㄧㄝˋ","疥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%96%A5"
"疥瘡","ㄐㄧㄝˋ","疥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D%CB%8B&word=%E7%96%A5"
"疫","ㄧˋ","疫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E7%96%AB"
"疫苗","ㄧˋ","疫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E7%96%AB"
"疫情","ㄧˋ","疫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E7%96%AB"
"癸","ㄍㄨㄟˇ","癸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%9F%CB%87&word=%E7%99%B8"
"皆","ㄐㄧㄝ","皆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9D&word=%E7%9A%86"
"皇","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇上","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇天","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇天后土","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇太子","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇后","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇位","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇冠","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇室","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇帝","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇宮","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇家","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇族","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皇親國戚","ㄏㄨㄤˊ","皇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4%CB%8A&word=%E7%9A%87"
"皈","ㄍㄨㄟ","皈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%9F&word=%E7%9A%88"
"皈依","ㄍㄨㄟ","皈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%9F&word=%E7%9A%88"
"盃","ㄅㄟ","盃","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9F&word=%E7%9B%83"
"盅","ㄓㄨㄥ","盅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A5&word=%E7%9B%85"
"盆","ㄆㄣˊ","盆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A3%CB%8A&word=%E7%9B%86"
"盆地","ㄆㄣˊ","盆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A3%CB%8A&word=%E7%9B%86"
"盆花","ㄆㄣˊ","盆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A3%CB%8A&word=%E7%9B%86"
"盆栽","ㄆㄣˊ","盆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A3%CB%8A&word=%E7%9B%86"
"盆景","ㄆㄣˊ","盆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A3%CB%8A&word=%E7%9B%86"
"盈","ㄧㄥˊ","盈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A5%CB%8A&word=%E7%9B%88"
"盈千累萬","ㄧㄥˊ","盈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A5%CB%8A&word=%E7%9B%88"
"盈利","ㄧㄥˊ","盈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A5%CB%8A&word=%E7%9B%88"
"盈餘","ㄧㄥˊ","盈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A5%CB%8A&word=%E7%9B%88"
"盈虧","ㄧㄥˊ","盈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A5%CB%8A&word=%E7%9B%88"
"相","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相士","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相公","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相反","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相比","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相片","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相片光碟","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相仿","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相向","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相字","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相伴","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相助","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相命","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相法","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相思","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相挺","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相框","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相配","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相國","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相符","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相術","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相逢","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相陪","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相距","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相搏","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相像","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相稱","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相貌","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相貌堂堂","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相撲","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相機","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相親","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"相聲","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相簿","ㄒㄧㄤˋ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"相戀","ㄒㄧㄤ","相","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"盹","ㄉㄨㄣˇ","盹","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%87&word=%E7%9B%B9"
"盼","ㄆㄢˋ","盼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A2%CB%8B&word=%E7%9B%BC"
"盼望","ㄆㄢˋ","盼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%A2%CB%8B&word=%E7%9B%BC"
"盾","ㄉㄨㄣˋ","盾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E7%9B%BE"
"盾牌","ㄉㄨㄣˋ","盾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E7%9B%BE"
"省","ㄒㄧㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A5%CB%87&word=%E7%9C%81"
"省力","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省下","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省分","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省立","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省吃儉用","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省事","ㄒㄧㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A5%CB%87&word=%E7%9C%81"
"省府","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省油的燈","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省長","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省卻","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省城","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省思","ㄒㄧㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A5%CB%87&word=%E7%9C%81"
"省政","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省悟","ㄒㄧㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A5%CB%87&word=%E7%9C%81"
"省時","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省略","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省會","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省道","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省電","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省親","ㄒㄧㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A5%CB%87&word=%E7%9C%81"
"省錢","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"省籍","ㄕㄥˇ","省","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5%CB%87&word=%E7%9C%81"
"眄","ㄇㄧㄢˇ","眄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A2%CB%87&word=%E7%9C%84"
"眇","ㄇㄧㄠˇ","眇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A0%CB%87&word=%E7%9C%87"
"眇小","ㄇㄧㄠˇ","眇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A0%CB%87&word=%E7%9C%87"
"眈","ㄉㄢ","眈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A2&word=%E7%9C%88"
"眈眈","ㄉㄢ","眈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A2&word=%E7%9C%88"
"眉","ㄇㄟˊ","眉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E7%9C%89"
"眉心","ㄇㄟˊ","眉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E7%9C%89"
"眉毛","ㄇㄟˊ","眉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E7%9C%89"
"眉目","ㄇㄟˊ","眉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E7%9C%89"
"眉目傳情","ㄇㄟˊ","眉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E7%9C%89"
"眉宇","ㄇㄟˊ","眉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E7%9C%89"
"眉批","ㄇㄟˊ","眉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E7%9C%89"
